Entry	ParticleIdx	Alcove	PDG	X	Y	Z	Energy	ImpWt	IsExtra
5691	4	3	-13	33.9917	-67.879	24873.7	2.33509	1.30435	1
5691	5	1	-13	121.313	-104.192	23569.1	0.963937	1.30435	1
5691	6	1	-13	121.322	-123.534	23571.1	7.82891	1.30435	1
5691	7	1	-13	108.408	-98.2715	23568.5	7.51982	1.30435	1
5691	8	2	-13	81.2864	-60.0125	24462.6	2.32196	1.30435	1
5692	0	1	-13	-68.672	-1.24884	23558.7	8.88124	1.42857	-1
5692	1	2	-13	-39.3	4.31262	24456	3.64397	1.42857	-1
5692	2	3	-13	0.455963	-18.6838	24868.7	0.935493	1.42857	-1
5692	3	1	-13	-93.9523	68.8064	23551.6	9.72273	1.42857	1
5692	4	2	-13	-94.8833	61.6405	24450.2	4.57129	1.42857	1
5692	5	3	-13	-87.6697	41.4558	24862.6	1.76583	1.42857	1
5693	0	1	-13	-118.355	-87.0732	23567.4	3.4673	1.42857	1
5693	1	1	-13	-113.465	-116.156	23570.3	5.00926	1.42857	1
5694	0	1	13	120.054	-70.7743	23565.7	0.105556	10.7143	1
5695	0	1	-13	-45.0918	-93.8341	23568	0.748913	3.33333	-1
5695	1	1	-13	-87.7523	-34.3175	23562	0.403239	3.33333	1
5695	2	1	-13	98.1425	-26.2901	23561.2	1.99978	3.33333	1
5696	0	1	-13	71.2682	-73.5698	23566	1.21053	3.75	1
5696	1	1	-13	27.3317	-73.4193	23566	1.36541	3.75	1
5697	0	1	13	-14.4252	-59.8098	23564.6	2.34819	1.42857	1
5698	0	1	-13	2.53959	-11.542	23559.7	2.10968	3.33333	1
5699	0	1	-13	-46.2921	-66.6994	23565.3	4.26639	2.72727	-1
5699	1	1	-13	-108.894	18.5753	23556.6	0.917604	2.72727	1
5699	2	1	-13	19.1237	-29.2542	23561.5	0.121716	2.72727	1
5699	3	1	-13	-5.02172	-92.6704	23567.9	0.243211	2.72727	1
5699	4	1	-13	-51.6508	-20.9081	23560.7	0.949766	2.72727	1
5699	5	1	-13	-47.2	-68.2488	23565.4	0.844558	2.72727	1
5700	0	1	-13	-28.6298	-35.3592	23562.1	2.58424	2.72727	-1
5700	1	1	-13	-86.3225	30.9136	23555.4	1.89595	2.72727	1
5700	2	1	-13	-62.0759	-23.1822	23560.9	0.0680269	2.72727	1
5700	3	1	-13	-64.0828	-48.4492	23563.4	0.675048	2.72727	1
5701	0	1	-13	-91.8735	8.92473	23557.6	1.00714	3.33333	-1
5701	1	1	-13	-96.6302	8.52699	23557.7	0.264912	3.33333	1
5701	2	1	-13	-60.3927	-98.2834	23568.5	2.88559	1.2	1
5702	0	1	-13	-65.4812	-57.2576	23564.3	1.03403	2.14286	1
5703	0	1	-13	-53.0594	119.111	23546.5	3.0265	1.03448	1
5703	1	2	-13	-75.5562	115.404	24444.8	3.02153	1.03448	1
5703	2	3	-13	-85.952	114.565	24855.2	3.01782	1.03448	1
5704	0	1	-13	-35.3229	57.9668	23552.7	4.89602	2.58621	-1
5704	1	1	-13	-23.1535	79.5263	23550.5	1.19616	2.58621	1
5704	2	1	-13	-5.5336	72.5267	23551.2	1.04962	2.58621	1
5704	3	1	-13	-54.7663	66.1115	23551.8	3.12703	2.58621	1
5704	4	1	-13	-26.3219	-11.9627	23559.7	1.06493	2.58621	1
5704	5	1	-13	-63.5331	72.1091	23551.2	4.24015	2.58621	1
5704	6	1	-13	-41.3073	25.5705	23555.9	1.46031	2.58621	1
5704	7	1	-13	-78.5209	48.3221	23553.6	2.72126	2.58621	1
5704	8	1	-13	-29.2766	49.2442	23553.5	1.93279	2.58621	1
5705	0	1	13	-19.9609	77.6368	23550.7	6.81107	2	1
5705	1	2	13	-41.3415	61.1479	24450.3	0.429844	2	1
5706	0	1	-13	114.255	-80.6857	23566.7	4.56725	1.5	-1
5706	1	1	-13	79.256	-117.936	23570.5	7.25781	1.5	1
5706	2	2	-13	119.766	-84.5953	24465.1	1.9106	1.5	1
5706	3	1	-13	76.9501	-108.706	23569.5	2.39159	1.5	1
5706	4	1	-13	5.18686	-116.181	23570.3	4.02215	1.5	1
5706	5	1	-13	48.9499	-107.824	23569.5	6.51803	1.5	1
5706	6	2	-13	18.4723	-116.621	24468.3	0.97341	1.5	1
5706	7	1	-13	75.484	-124.341	23571.1	2.53249	1.5	1
5706	8	1	-13	53.4869	-67.8931	23565.4	4.29692	1.5	1
5706	9	1	-13	14.998	-111.01	23569.8	5.33927	1.5	1
5706	10	1	-13	40.3864	-120.566	23570.8	2.37422	1.5	1
5706	11	1	-13	69.0074	-76.1465	23566.2	7.54576	1.5	1
5706	12	2	-13	42.2137	-41.9327	24460.7	1.24556	1.5	1
5706	13	1	-13	64.2877	-82.9704	23566.9	7.84793	1.5	1
5706	14	2	-13	99.244	-65.0546	24463.1	2.4661	1.5	1
5707	0	1	-13	23.8695	38.6595	23554.6	0.593277	3.75	1
5707	1	1	-13	46.4292	-11.8373	23559.7	0.404274	3.75	1
5708	0	1	-13	-44.0799	18.08	23556.7	0.139639	12.8571	1
5708	1	1	-13	-21.5763	-86.6591	23567.3	0.304767	12.8571	1
5708	2	1	-13	-70.217	97.6797	23548.6	0.527729	12.8571	1
5708	3	1	-13	-51.5562	-39.4271	23562.5	0.158359	12.8571	1
5709	0	1	-13	-91.4769	-102.326	23568.9	0.86878	2.30769	1
5710	0	1	-13	-99.0869	-7.17784	23559.3	0.454303	3.33333	-1
5710	1	1	-13	-64.6893	52.0891	23553.3	1.27032	3.33333	1
5710	2	1	-13	-16.097	-26.957	23561.3	0.19564	3.33333	1
5711	0	1	-13	37.1465	101.145	23548.3	0.261534	4.94505	1
5711	1	1	-13	-43.9077	54.5388	23553	1.05345	4.94505	1
5711	2	1	-13	-28.1352	-14.9202	23560	0.519882	4.94505	1
5712	0	1	-13	73.7761	87.7558	23549.6	3.91058	1.66667	1
5712	1	1	-13	83.5835	107.658	23547.6	5.9212	1.66667	1
5712	2	1	-13	72.6024	98.3624	23548.6	6.24224	1.66667	1
5712	3	1	-13	100.779	67.946	23551.6	4.98631	1.66667	1
5712	4	1	-13	68.5284	57.4542	23552.7	1.23116	1.66667	1
5712	5	1	-13	82.2885	96.4936	23548.8	7.00498	1.66667	1
5713	0	1	-13	110.06	-122.254	23570.9	4.99728	1.07143	1
5713	1	1	-13	-55.8082	13.8461	23557.1	5.87791	1.07143	1
5713	2	2	-13	-57.4147	56.0247	24450.8	0.540945	1.07143	1
5713	3	1	-13	41.4149	-26.0382	23561.2	12.4427	1.07143	1
5713	4	2	-13	36.5305	-24.9681	24459	4.75892	1.07143	1
5713	5	3	-13	48.0794	-29.3658	24869.8	1.83122	1.07143	1
5713	6	1	-13	-20.9985	66.2232	23551.8	6.54979	1.07143	1
5713	7	2	-13	9.4879	62.8717	24450.1	1.3116	1.07143	1
5713	8	1	-13	59.1137	2.7837	23558.2	18.7663	1.07143	1
5713	9	2	-13	47.6878	7.66513	24455.7	12.3614	1.07143	1
5713	10	3	-13	44.9263	6.45778	24866.2	9.1693	1.07143	1
5714	0	1	13	43.7968	-26.8284	23561.3	0.379466	4.28571	-1
5714	1	1	13	7.64676	-19.4189	23560.5	0.283944	4.28571	1
5714	2	1	13	-12.8552	-92.7359	23567.9	0.136044	4.28571	1
5714	3	1	13	35.0424	-58.9561	23564.5	0.342474	4.28571	1
5714	4	1	13	53.5627	-20.9877	23560.7	0.340949	4.28571	1
5715	0	3	-13	71.2278	118.11	24854.9	6.37623	1.5	1
5716	0	1	-13	-0.744696	-18.6188	23560.4	0.495958	3.75	1
5716	1	1	-13	-83.8878	57.4022	23552.7	1.30892	3.75	1
5717	0	1	-13	-69.8308	64.5128	23552	4.16755	2.72727	1
5717	1	1	-13	-73.4308	40.7649	23554.4	0.514794	2.72727	1
5717	2	1	-13	-63.4356	35.3559	23554.9	1.4709	2.72727	1
5718	0	1	-13	-108.971	-66.3974	23565.3	2.4565	3	1
5718	1	1	-13	-84.1099	-47.7705	23563.4	1.58451	3	1
5718	2	1	-13	-70.7068	-7.30899	23559.3	0.974685	3	1
5718	3	1	-13	-23.6525	-60.093	23564.6	0.448185	3	1
5718	4	1	-13	-45.0126	-35.3173	23562.1	3.44603	3	1
5718	5	1	-13	-15.9112	-49.361	23563.5	2.11753	3	1
5718	6	1	-13	-81.2919	11.93	23557.3	2.56552	3	1
5719	0	1	-13	-95.0287	112.395	23547.1	8.36787	1.30435	-1
5719	1	2	-13	-54.7284	112.405	24445.1	8.00895	1.30435	1
5719	2	3	-13	-44.7927	106.367	24856.1	7.60491	1.30435	1
5719	3	3	-13	-93.274	121.099	24854.6	8.06353	1.30435	1
5719	4	1	-13	-58.7654	106.831	23547.7	5.10994	1.30435	1
5719	5	2	-13	-57.4885	115.844	24444.7	3.61384	1.30435	1
5719	6	2	-13	-28.4231	98.9848	24446.4	3.96255	1.30435	1
5719	7	3	-13	-28.8291	83.5194	24858.4	1.72684	1.30435	1
5720	0	1	-13	105.729	46.8249	23553.8	5.3824	1.875	1
5720	1	1	-13	112.205	23.7032	23556.1	2.46106	1.875	1
5720	2	1	-13	69.1704	102.576	23548.1	0.530547	1.875	1
5720	3	1	-13	104.128	69.5664	23551.5	1.89736	1.875	1
5720	4	1	-13	57.4475	95.4677	23548.9	3.08655	1.875	1
5720	5	1	-13	98.8979	46.0917	23553.9	3.26463	1.875	1
5720	6	1	-13	95.7836	55.0983	23552.9	3.89588	1.875	1
5721	0	1	-13	1.81015	-53.8831	23564	1.17785	1.5	1
5722	0	1	-13	-7.91359	106.541	23547.7	2.79018	2.20588	1
5723	0	1	-13	-40.2146	-59.5936	23564.6	1.95961	3.33333	1
5723	1	1	-13	20.8175	-75.3104	23566.2	3.31134	3.33333	1
5723	2	1	-13	-4.16652	-92.5218	23567.9	1.86854	3.33333	1
5723	3	1	-13	-23.44	-54.1473	23564	2.04534	3.33333	1
5723	4	1	-13	-27.6549	-69.6422	23565.6	2.05533	3.33333	1
5723	5	1	-13	-17.4685	-102.574	23568.9	1.3577	3.33333	1
5724	0	1	-13	75.1234	108.823	23547.5	0.22814	1.57895	1
5725	0	1	-13	-47.9441	42.5495	23554.2	5.2729	1	1
5726	0	1	-13	-44.8993	70.7242	23551.4	2.05791	3	1
5726	1	1	-13	-96.5783	63.2351	23552.1	1.70974	3	1
5727	0	1	-13	-30.5565	71.7337	23551.3	3.37076	2.72727	1
5727	1	1	-13	22.5405	53.4873	23553.1	3.0671	2.72727	1
5728	0	1	-13	37.8486	-18.0771	23560.4	2.02667	3.33333	1
5728	1	1	-13	48.6115	1.59878	23558.4	2.14122	3.33333	1
5728	2	1	-13	74.7774	-10.7193	23559.6	2.08539	3.33333	1
5728	3	1	-13	37.0587	71.9739	23551.2	1.14244	3.33333	1
5728	4	1	-13	23.0804	-52.2066	23563.8	1.49308	3.33333	1
5728	5	1	-13	15.0221	-61.0615	23564.7	0.0994662	3.33333	1
5729	0	1	13	-42.1907	25.9648	23555.9	0.544089	3	1
5730	0	1	-13	-5.11353	-104.656	23569.1	0.685693	1	-1
5730	1	1	-13	111.071	93.9676	23549	2.65462	1	1
5731	0	1	-13	38.6729	23.5511	23556.1	2.12993	1.03448	1
5732	0	1	-13	93.5704	14.0231	23557.1	2.05574	3	1
5732	1	1	-13	70.1174	27.2159	23555.8	2.23728	3	1
5732	2	1	-13	19.2	80.7853	23550.3	0.0707073	3	1
5732	3	1	-13	56.4954	56.6192	23552.8	0.512077	3	1
5733	0	1	-13	-32.2011	-15.2369	23560.1	3.14513	2.72727	1
5734	0	1	-13	56.9607	-15.2171	23560.1	1.16996	1.875	1
5735	0	1	-13	124.824	21.0418	23556.4	2.93009	1.66667	1
5735	1	1	-13	120.798	121.039	23546.3	0.161712	1.66667	1
5735	2	1	-13	120.857	68.1917	23551.6	4.64263	1.66667	1
5736	0	1	-13	-77.7125	20.6431	23556.4	9.04894	1.30435	-1
5736	1	2	-13	-42.5239	24.3565	24454	2.62668	1.30435	-1
5736	2	1	-13	-70.6311	24.4449	23556.1	7.85416	1.30435	1
5736	3	2	-13	-27.257	13.7613	24455.1	2.66764	1.30435	1
5736	4	1	-13	-78.5242	66.0052	23551.8	7.59716	1.30435	1
5736	5	2	-13	-80.2084	65.3467	24449.9	2.49458	1.30435	1
5736	6	1	-13	-122.949	69.5719	23551.5	2.32124	1.30435	1
5736	7	1	-13	-117.998	43.1836	23554.2	5.04968	1.30435	1
5736	8	1	-13	-121.332	96.6784	23548.7	9.3847	1.30435	1
5736	9	1	-13	-106.191	45.2745	23553.9	7.45682	1.30435	1
5736	10	2	-13	-113.189	67.6537	24449.6	2.05092	1.30435	1
5736	11	1	-13	-122.054	44.5581	23554	6.84224	1.30435	1
5736	12	1	-13	-77.6921	51.2823	23553.3	12.3415	1.30435	1
5736	13	2	-13	-94.4936	77.3624	24448.6	7.05781	1.30435	1
5736	14	3	-13	-105.785	94.6971	24857.3	4.06639	1.30435	1
5736	15	1	-13	-107.203	10.3281	23557.5	8.40475	1.30435	1
5736	16	2	-13	-112.975	-10.4204	24457.5	3.03883	1.30435	1
5736	17	1	-13	-101.379	52.9051	23553.2	13.3629	1.30435	1
5736	18	2	-13	-114.063	47.4211	24451.7	7.87852	1.30435	1
5736	19	3	-13	-107.916	39.2628	24862.9	3.66032	1.30435	1
5737	0	1	-13	-61.4314	-49.5119	23563.5	4.09444	2.72727	-1
5737	1	1	-13	-59.5005	-58.5233	23564.5	4.70533	2.72727	1
5737	2	1	-13	-76.9277	-74.8834	23566.1	0.172854	2.72727	1
5737	3	1	-13	-59.0872	-36.401	23562.2	2.56483	2.72727	1
5737	4	1	-13	-56.1833	-14.5845	23560	3.55728	2.72727	1
5737	5	1	-13	-80.4929	-55.8861	23564.2	2.48288	2.72727	1
5737	6	1	-13	-62.7612	-35.9796	23562.2	4.27833	2.72727	1
5737	7	1	-13	-45.1556	-33.173	23561.9	4.00263	2.72727	1
5738	0	1	13	-79.6683	-34.7024	23562	5.8142	1	1
5738	1	2	13	-19.9287	-15.683	24458.1	0.296705	1	1
5739	0	1	13	-101.874	-70.028	23565.6	5.80047	1.57895	-1
5739	1	2	13	-111.908	-51.0696	24461.7	0.855025	1.57895	-1
5739	2	1	13	-98.8311	-62.9286	23564.9	3.54134	1.57895	1
5739	3	1	13	-117.731	-64.1364	23565	2.59533	1.57895	1
5739	4	1	13	-102.45	-59.3371	23564.5	6.48985	1.57895	1
5739	5	2	13	-121.101	-52.7841	24461.8	1.1005	1.57895	1
5739	6	1	13	-102.683	-68.7525	23565.5	1.05803	1.57895	1
5739	7	1	13	-106.137	-95.0593	23568.2	6.72068	1.57895	1
5739	8	2	13	-91.1822	-94.6241	24466.1	1.17789	1.57895	1
5739	9	1	13	-61.1356	-68.1587	23565.4	4.73177	1.57895	1
5739	10	1	13	-85.2647	-75.2078	23566.2	9.98164	1.57895	1
5739	11	2	13	-81.2367	-76.4463	24464.2	4.30429	1.57895	1
5739	12	3	13	-79.0238	-92.2122	24876.2	1.24744	1.57895	1
5739	13	1	13	-100.056	-83.5337	23567	4.16713	1.57895	1
5739	14	1	13	-104.993	-85.6547	23567.2	5.76401	1.57895	1
5740	0	1	13	-93.9022	80.4733	23550.4	5.87692	1.5	-1
5740	1	2	13	-102.408	71.191	24449.3	0.628508	1.5	-1
5741	0	1	-13	-64.8025	0.974045	23558.4	0.105561	5	1
5741	1	1	-13	-61.0387	9.33488	23557.6	0.251544	5	1
5741	2	1	-13	4.53497	-71.1343	23565.7	3.09544	2.72727	1
5742	0	1	-13	36.8179	-67.3624	23565.4	0.313718	3	1
5742	1	1	-13	58.7804	-16.5046	23560.2	0.992209	3	1
5742	2	1	-13	64.1509	-58.2789	23564.4	1.42293	3	1
5742	3	1	-13	15.9168	-57.0772	23564.3	0.732459	3	1
5743	0	1	-13	-5.19854	-57.0022	23564.3	0.79858	1.66667	1
5743	1	1	-13	62.2688	94.2058	23549	3.53696	1.66667	1
5744	0	1	13	80.3106	57.522	23552.7	2.95673	3	1
5744	1	1	13	63.6809	37.4961	23554.7	2.18051	3	1
5745	0	1	-13	30.1831	-8.59909	23559.4	0.367706	2.72727	-1
5745	1	1	-13	55.2571	-37.0259	23562.3	0.434691	2.72727	1
5745	2	1	-13	88.0873	-30.6884	23561.6	0.900813	2.72727	1
5745	3	1	-13	44.1262	12.6546	23557.2	2.44123	2.72727	1
5745	4	1	-13	7.09256	-10.3161	23559.6	2.06543	2.72727	1
5745	5	1	-13	62.1913	-8.88607	23559.4	3.02212	2.72727	1
5745	6	1	-13	37.3649	-37.6568	23562.3	1.4919	2.72727	1
5745	7	1	-13	45.0915	-30.6171	23561.6	0.528406	2.72727	1
5745	8	1	-13	0.638166	-31.8959	23561.8	1.52391	2.72727	1
5745	9	1	-13	80.6554	-18.6365	23560.4	0.874005	2.72727	1
5745	10	1	-13	34.1711	-54.3263	23564	3.17822	2.72727	1
5746	0	1	-13	48.7678	-46.9469	23563.3	3.28145	3	1
5746	1	1	-13	65.8298	-38.565	23562.4	1.55054	3	1
5746	2	1	-13	66.503	-34.9574	23562.1	1.90634	3	1
5746	3	1	-13	70.8212	-35.8789	23562.2	0.273426	3	1
5746	4	1	-13	120.934	-64.7986	23565.1	1.15145	3	1
5746	5	1	-13	61.82	-7.68324	23559.3	2.07917	3	1
5746	6	1	-13	41.1127	-20.6765	23560.6	3.43941	3	1
5747	0	1	-13	84.5174	76.2233	23550.8	0.895714	3.33333	-1
5747	1	1	-13	-44.8099	78.5912	23550.6	0.273689	3.33333	1
5747	2	1	-13	53.7447	12.456	23557.3	0.398966	3.33333	1
5747	3	1	-13	6.33911	69.0414	23551.5	1.07031	3.33333	1
5747	4	1	-13	-11.5243	15.85	23556.9	1.17026	3.33333	1
5748	0	1	-13	15.2798	61.9329	23552.3	2.37651	2.72727	1
5749	0	1	-13	-76.8771	-5.68651	23559.1	2.06356	2.14286	-1
5749	1	1	-13	-14.6421	-4.68994	23559	6.61458	2.14286	1
5749	2	2	-13	-17.1702	-25.2206	24459	1.33963	2.14286	1
5749	3	1	-13	0.797994	23.5399	23556.1	3.41851	2.14286	1
5749	4	1	-13	20.4694	-7.81082	23559.3	5.79673	2.14286	1
5749	5	2	-13	17.622	-56.5862	24462.2	0.585056	2.14286	1
5749	6	1	-13	-23.6416	-0.570045	23558.6	1.84051	2.14286	1
5749	7	1	-13	-9.011	14.6105	23557.1	5.9651	2.14286	1
5749	8	2	-13	35.4814	24.3974	24454	0.779918	2.14286	1
5749	9	1	-13	-1.58814	-20.7593	23560.6	7.17624	2.14286	1
5749	10	2	-13	-2.22393	-27.5909	24459.3	1.52626	2.14286	1
5749	11	1	-13	-5.35993	-10.7949	23559.6	6.76819	2.14286	1
5749	12	2	-13	-25.3475	2.63978	24456.2	1.44288	2.14286	1
5749	13	1	-13	-0.964928	14.636	23557	1.22642	2.14286	1
5749	14	1	-13	16.0301	-18.3542	23560.4	1.43995	2.14286	1
5749	15	1	-13	20.7154	56.4856	23552.8	3.01075	2.14286	1
5750	0	3	13	0.969621	120.534	24854.6	0.768842	2	1
5751	0	1	-13	-57.785	53.2436	23553.1	0.790327	4.28571	1
5752	0	1	-13	28.3614	25.7911	23555.9	2.36682	3	-1
5752	1	1	-13	34.7216	94.135	23549	2.57894	3	1
5752	2	1	-13	-10.0245	0.138725	23558.5	0.702188	3	1
5752	3	1	-13	36.5594	65.1221	23551.9	3.4443	3	1
5752	4	1	-13	30.5618	48.8791	23553.6	2.01995	3	1
5752	5	1	-13	33.9461	50.2927	23553.4	2.52639	3	1
5752	6	1	-13	11.0412	12.9576	23557.2	1.0772	3	1
5752	7	1	-13	43.9276	26.2485	23555.9	0.337002	3	1
5752	8	1	-13	56.6412	72.0547	23551.2	1.75541	3	1
5753	0	1	-13	-31.7261	26.8063	23555.8	13.0458	1.30435	1
5753	1	2	-13	-23.2805	16.526	24454.8	6.9947	1.30435	1
5753	2	3	-13	-16.057	18.8111	24864.9	4.109	1.30435	1
5753	3	1	-13	123.099	18.916	23556.6	5.3082	1.30435	1
5754	0	1	-13	15.737	-99.2959	23568.6	1.95536	3.33333	1
5754	1	1	-13	-77.6284	-7.26254	23559.3	0.601312	3.33333	1
5754	2	1	-13	-85.1025	-28.9809	23561.5	2.04488	3.33333	1
5755	0	1	-13	-79.7654	28.3814	23555.7	5.27627	1.875	-1
5755	1	1	-13	-80.2917	-20.8185	23560.6	5.91868	1.875	1
5755	2	1	-13	-84.4678	-23.9686	23561	3.26926	1.875	1
5755	3	1	-13	-59.291	17.9809	23556.7	7.79209	1.875	1
5755	4	2	-13	-54.0163	50.629	24451.3	1.89925	1.875	1
5755	5	1	-13	-63.5278	-16.2319	23560.2	5.1273	1.875	1
5755	6	1	-13	-101.597	-3.94474	23558.9	2.9126	1.875	1
5755	7	1	-13	-78.1917	6.00955	23557.9	10.1932	1.875	1
5755	8	2	-13	-63.6635	-1.53303	24456.6	4.68269	1.875	1
5755	9	3	-13	-56.2989	-13.0227	24868.2	1.83612	1.875	1
5755	10	1	-13	-58.5461	5.02958	23558	8.24508	1.875	1
5755	11	2	-13	-43.2975	25.1017	24453.9	2.13045	1.875	1
5755	12	1	-13	-105.422	-6.21398	23559.2	3.15005	1.875	1
5755	13	1	-13	-74.3298	28.5581	23555.6	6.77857	1.875	1
5755	14	2	-13	-74.7091	19.6641	24454.5	1.42721	1.875	1
5755	15	1	-13	-74.3616	-14.1547	23560	6.34475	1.875	1
5755	16	2	-13	-71.8144	-26.1977	24459.1	0.778783	1.875	1
5756	0	2	-13	-120.32	-58.839	24462.4	0.6545	1.66667	1
5757	0	1	-13	122.773	65.2061	23551.9	47.7404	1	-1
5757	1	1	-13	99.3702	52.7974	23553.2	49.4663	1	1
5757	2	2	-13	103.779	55.4976	24450.9	42.1299	1	1
5757	3	3	-13	107.786	54.377	24861.3	37.8529	1	1
5757	4	1	-13	85.9263	106.096	23547.8	31.5423	1	1
5757	5	2	-13	103.602	108.902	24445.4	29.3704	1	1
5757	6	3	-13	113.142	114.501	24855.2	25.7585	1	1
5757	7	1	-13	109.495	63.0732	23552.1	48.9897	1	1
5757	8	2	-13	111.318	66.1544	24449.8	42.0276	1	1
5757	9	3	-13	109.777	65.2557	24860.2	37.5856	1	1
5757	10	1	-13	118.94	18.9023	23556.6	29.2732	1	1
5757	11	1	-13	103.733	65.1911	23551.9	47.8269	1	1
5757	12	2	-13	108.231	69.3691	24449.4	42.1203	1	1
5757	13	3	-13	109.438	70.3213	24859.7	37.8493	1	1
5757	14	1	-13	45.4293	96.501	23548.8	25.0299	1	1
5757	15	2	-13	44.1059	99.9206	24446.4	19.0213	1	1
5757	16	3	-13	44.2207	103.255	24856.4	17.6266	1	1
5757	17	1	-13	69.3702	89.4677	23549.5	43.3419	1	1
5757	18	2	-13	70.9572	88.169	24447.5	37.2648	1	1
5757	19	3	-13	71.0985	87.1354	24858	33.8002	1	1
5758	0	1	-13	-37.8873	-94.4482	23568.1	9.9555	1	-1
5758	1	2	-13	-64.4056	-82.6846	24464.9	4.10368	1	-1
5758	2	3	-13	-84.8225	-80.0865	24875	1.50193	1	-1
5758	3	1	-13	-34.8469	-114.948	23570.2	13.6315	1	1
5758	4	1	-13	-28.0585	-110.132	23569.7	9.57578	1	1
5758	5	2	-13	-46.8949	-111.004	24467.7	4.16021	1	1
5758	6	3	-13	-78.4279	-112.688	24878.3	0.914381	1	1
5758	7	1	-13	-42.4188	-120.202	23570.7	10.2628	1	1
5758	8	2	-13	-53.8169	-116.941	24468.3	3.8366	1	1
5758	9	1	-13	-30.5085	-98.1476	23568.5	19.4988	1	1
5758	10	2	-13	-32.7851	-108.032	24467.4	13.2886	1	1
5758	11	3	-13	-28.6888	-123.974	24879.4	9.20683	1	1
5758	12	1	-13	-47.5243	-117.3	23570.4	18.5439	1	1
5758	13	2	-13	-51.5315	-124.588	24469.1	12.9827	1	1
5758	14	3	-13	-47.1409	-124.512	24879.5	8.88983	1	1
5758	15	1	-13	-36.1354	-121.229	23570.8	22.4804	1	1
5758	16	1	-13	-17.7403	-124.718	23571.2	14.1514	1	1
5758	17	2	-13	-4.53903	-121.958	24468.8	7.51304	1	1
5758	18	3	-13	2.73767	-108.275	24877.8	3.29638	1	1
5758	19	1	-13	-40.5841	-111.532	23569.8	12.6212	1	1
5758	20	2	-13	-20.1783	-105.915	24467.2	5.93384	1	1
5758	21	3	-13	-8.71287	-109.664	24878	1.42501	1	1
5758	22	1	-13	-23.25	-98.8655	23568.6	17.011	1	1
5758	23	2	-13	-15.9618	-105.068	24467.1	11.467	1	1
5758	24	3	-13	-11.7773	-108.072	24877.8	7.97407	1	1
5759	0	1	13	-95.5667	104.109	23548	5.46838	1.66667	1
5759	1	1	13	-122.202	116.933	23546.7	2.91338	1.66667	1
5760	0	1	13	90.8755	50.3824	23553.4	0.206778	5	1
5761	0	1	13	58.4516	78.5149	23550.6	6.1465	1.875	-1
5761	1	2	13	86.126	93.626	24447	0.865354	1.875	-1
5761	2	1	13	49.694	61.4041	23552.3	3.19531	1.875	1
5761	3	1	13	92.1293	53.2277	23553.1	4.65873	1.875	1
5761	4	1	13	70.4002	60.9222	23552.4	7.72638	1.875	1
5761	5	2	13	78.9451	60.6686	24450.3	1.92709	1.875	1
5761	6	1	13	41.2211	57.5964	23552.7	4.99125	1.875	1
5761	7	1	13	59.4835	56.1267	23552.8	7.75228	1.875	1
5761	8	2	13	116.686	24.7932	24454	0.460458	1.875	1
5761	9	1	13	60.9685	45.7965	23553.9	9.04436	1.875	1
5761	10	2	13	70.1808	1.37274	24456.3	2.83456	1.875	1
5761	11	3	13	89.2516	-85.8757	24875.6	0.143131	1.875	1
5761	12	1	13	98.5567	83.9663	23550	2.60037	1.875	1
5761	13	1	13	55.5244	35.8557	23554.9	7.1645	1.875	1
5761	14	2	13	62.2659	11.4692	24455.3	1.3552	1.875	1
5761	15	1	13	51.7185	66.2865	23551.8	3.28148	1.875	1
5761	16	1	13	73.179	32.6136	23555.2	5.81692	1.875	1
5762	0	2	13	107.655	-96.1695	24466.2	0.18987	1.2	1
5762	1	2	13	122.886	-65.5004	24463.1	3.36257	1.2	1
5762	2	3	13	116.39	-41.8201	24871.1	0.21149	1.2	1
5762	3	3	13	105.841	-50.989	24872	1.42842	1.2	1
5763	0	1	-13	-3.48702	13.2112	23557.2	0.624872	3.75	-1
5763	1	1	-13	-31.9105	26.7517	23555.8	0.920265	3.75	1
5763	2	1	-13	-3.88282	3.45646	23558.2	1.11044	3.75	1
5763	3	1	-13	37.1203	-62.6756	23564.9	0.390223	3.75	1
5763	4	1	-13	-65.6274	-35.8913	23562.2	0.875464	3.75	1
5764	0	1	-13	-63.2737	24.5142	23556	2.93931	2.30769	1
5765	0	1	-13	-72.3257	32.0463	23555.3	0.74421	3.75	1
5765	1	1	-13	-22.7949	49.3789	23553.5	0.868807	3.75	1
5765	2	1	-13	-69.3977	-34.0977	23562	1.71167	3.75	1
5765	3	1	-13	25.2287	-9.56479	23559.5	1.24025	3.75	1
5766	0	1	-13	-45.8751	81.7768	23550.2	0.689182	3.75	1
5767	0	1	-13	59.3069	62.7173	23552.2	0.946209	1.2	1
5768	0	1	-13	-81.0038	-79.6826	23566.6	7.46466	1.36364	1
5768	1	2	-13	-64.9064	-100.197	24466.6	1.75959	1.36364	1
5768	2	1	-13	-92.3298	-108.926	23569.6	8.2636	1.36364	1
5768	3	1	-13	-108.175	-21.9993	23560.8	0.815269	1.36364	1
5768	4	1	-13	-109.147	-70.4006	23565.7	8.94423	1.36364	1
5768	5	2	-13	-112.825	-33.6911	24459.9	3.29401	1.36364	1
5769	0	1	-13	-53.048	-58.9207	23564.5	0.196196	11.6883	1
5769	1	1	-13	7.15021	-96.041	23568.3	0.0911319	11.6883	1
